ballot_ID,Precinct,Ward,WardPrecinct,invalid,rank1,rank10,rank11,rank12,rank13,rank14,rank15,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9
"000901-00-09120000417415, 1",1,9,9-1,False,Jivan Sobrinho-Wheeler,,,,,,,Adriane Musgrave,Timothy Toomey,Marc McGovern,Alanna Mallon,Denise Simmons,Sumbul Siddiqui,Burhan Azeem,Risa Mednick
"000901-00-09120000534049, 1",1,9,9-1,False,Jivan Sobrinho-Wheeler,Burhan Azeem,Dennis Carlone,,,,,Nicola Williams,Sukia Akiba,Alanna Mallon,Adriane Musgrave,Risa Mednick,Denise Simmons,Sumbul Siddiqui,Quinton Zondervan
"000901-00-09120000594367, 1",1,9,9-1,False,Jivan Sobrinho-Wheeler,,,,,,,Quinton Zondervan,Dennis Carlone,Derek Kopon,Adriane Musgrave,Burhan Azeem,,,
"000901-00-09120000905313, 1",1,9,9-1,False,Jivan Sobrinho-Wheeler,Burhan Azeem,Marc McGovern,Adriane Musgrave,Alanna Mallon,,,Nicola Williams,Quinton Zondervan,Charles Franklin,Sumbul Siddiqui,Risa Mednick,Patricia Nolan,Dennis Carlone,Denise Simmons
"000701-00-00200000010500, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Patricia Nolan,Nicola Williams,Charles Franklin,Quinton Zondervan,Ben Simon,Dennis Carlone,,
"000701-00-00200000019379, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Burhan Azeem,Alanna Mallon,Sumbul Siddiqui,Adriane Musgrave,Marc McGovern,Denise Simmons,Timothy Toomey,Risa Mednick
"000701-00-00200000045008, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Ben Simon,Quinton Zondervan,Nicola Williams,Sumbul Siddiqui,,,,
"000701-00-00200000072852, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,Marc McGovern,,,,,,Adriane Musgrave,Alanna Mallon,Dennis Carlone,Quinton Zondervan,Sukia Akiba,Patricia Nolan,Sumbul Siddiqui,Denise Simmons
"000701-00-00200000090247, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Adriane Musgrave,Risa Mednick,Burhan Azeem,Alanna Mallon,Marc McGovern,Denise Simmons,Timothy Toomey,Sumbul Siddiqui
"000701-00-00200000101086, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Adriane Musgrave,Quinton Zondervan,Marc McGovern,Dennis Carlone,Sumbul Siddiqui,Derek Kopon,Burhan Azeem,
"000701-00-00200000102240, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Dennis Carlone,Quinton Zondervan,Sumbul Siddiqui,Denise Simmons,Charles Franklin,Ben Simon,,
"000701-00-00200000177230, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Adriane Musgrave,Alanna Mallon,Burhan Azeem,Denise Simmons,Marc McGovern,John Pitkin,Sumbul Siddiqui,Craig Kelley
"000701-00-00200000180032, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Quinton Zondervan,Nicola Williams,Charles Franklin,Dennis Carlone,Risa Mednick,Patricia Nolan,Ben Simon,
"000701-00-00200000198439, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,Sukia Akiba,Charles Franklin,Risa Mednick,Marc McGovern,John Pitkin,Timothy Toomey,Quinton Zondervan,Sumbul Siddiqui,Alanna Mallon,Dennis Carlone,Patricia Nolan,Adriane Musgrave,Denise Simmons,Nicola Williams
"000701-00-00200000240971, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Dennis Carlone,,,,,,,
"000701-00-00200000243911, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,Risa Mednick,Burhan Azeem,Charles Franklin,Dennis Carlone,Ben Simon,Patricia Nolan,Quinton Zondervan,Denise Simmons,Sumbul Siddiqui,Nicola Williams,Alanna Mallon,Timothy Toomey,Adriane Musgrave,Sukia Akiba
"000701-00-00200000262982, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,Denise Simmons,Alanna Mallon,Risa Mednick,Marc McGovern,Timothy Toomey,Adriane Musgrave,Quinton Zondervan,Charles Franklin,Nicola Williams,Sumbul Siddiqui,Dennis Carlone,Ben Simon,Patricia Nolan,Burhan Azeem
"000701-00-00200000279464, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Ben Simon,Patricia Nolan,,,,,,
"000701-00-00200000292845, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Ben Simon,Nicola Williams,Quinton Zondervan,Patricia Nolan,Charles Franklin,Dennis Carlone,Sumbul Siddiqui,
"000701-00-00200000299353, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Quinton Zondervan,Adriane Musgrave,Sumbul Siddiqui,Dennis Carlone,Jeffery McNary,,,
"000701-00-00200000314606, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Charles Franklin,Ben Simon,Quinton Zondervan,,,,,
"000701-00-00200000347749, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Burhan Azeem,Alanna Mallon,Sumbul Siddiqui,Adriane Musgrave,Marc McGovern,Denise Simmons,Timothy Toomey,Risa Mednick
"000701-00-00200000356912, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Sumbul Siddiqui,Quinton Zondervan,Burhan Azeem,Adriane Musgrave,,,,
"000701-00-00200000387815, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Ben Simon,Charles Franklin,John Pitkin,,,,,
"000701-00-00200000388364, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Marc McGovern,Craig Kelley,Alanna Mallon,Timothy Toomey,Patricia Nolan,,,
"000701-00-00200000397529, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Risa Mednick,Patricia Nolan,Charles Franklin,Nicola Williams,Dennis Carlone,Quinton Zondervan,,
"000701-00-00200000499174, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Jeffery McNary,Sumbul Siddiqui,Charles Franklin,,,,,
"000701-00-00200000532908, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Denise Simmons,Nicola Williams,Sukia Akiba,Burhan Azeem,Charles Franklin,Ben Simon,Derek Kopon,Timothy Toomey,Dennis Carlone,Quinton Zondervan,Craig Kelley,Alanna Mallon,Marc McGovern
"000701-00-00200000571892, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,Burhan Azeem,Timothy Toomey,Ben Simon,Adriane Musgrave,Marc McGovern,Alanna Mallon,Charles Franklin,Patricia Nolan,Risa Mednick,Nicola Williams,Quinton Zondervan,Dennis Carlone,Denise Simmons,Sumbul Siddiqui
"000701-00-00200000578738, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Adriane Musgrave,Risa Mednick,Quinton Zondervan,Dennis Carlone,Marc McGovern,Sumbul Siddiqui,Burhan Azeem,Alanna Mallon
"000701-00-00200000643514, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Jeffery McNary,Sukia Akiba,Nicola Williams,Charles Franklin,,,,
"000701-00-00200000658930, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Ben Simon,Adriane Musgrave,Burhan Azeem,Charles Franklin,Marc McGovern,Patricia Nolan,John Pitkin,
"000701-00-00200000676006, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Ben Simon,Marc McGovern,,,,,,
"000701-00-00200000676168, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,Ilan Levy,Derek Kopon,Sukia Akiba,Quinton Zondervan,Ben Simon,,Burhan Azeem,Adriane Musgrave,Charles Franklin,Dennis Carlone,Sumbul Siddiqui,Marc McGovern,Risa Mednick,Patricia Nolan
"000701-00-00200000694567, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,Adriane Musgrave,Sukia Akiba,Burhan Azeem,Ilan Levy,,,Quinton Zondervan,Charles Franklin,Nicola Williams,Dennis Carlone,Patricia Nolan,Risa Mednick,Ben Simon,Sumbul Siddiqui
"000701-00-00200000735465, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Burhan Azeem,Quinton Zondervan,Charles Franklin,Sumbul Siddiqui,Adriane Musgrave,Dennis Carlone,,
"000701-00-00200000776121, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Charles Franklin,Derek Kopon,John Pitkin,Quinton Zondervan,Craig Kelley,Denise Simmons,Dennis Carlone,Sumbul Siddiqui
"000701-00-00200000781871, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Quinton Zondervan,Nicola Williams,Charles Franklin,Dennis Carlone,Risa Mednick,Patricia Nolan,Ben Simon,
"000701-00-00200000785757, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Sumbul Siddiqui,Burhan Azeem,Adriane Musgrave,,,,,
"000701-00-00200000837957, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Sumbul Siddiqui,Risa Mednick,Adriane Musgrave,Alanna Mallon,Quinton Zondervan,Burhan Azeem,,
"000701-00-00200000839858, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Nicola Williams,Ben Simon,Burhan Azeem,Sumbul Siddiqui,Dennis Carlone,Quinton Zondervan,,
"000701-00-00200000851601, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,Alanna Mallon,Burhan Azeem,Patricia Nolan,Sukia Akiba,,,Sumbul Siddiqui,Ben Simon,Risa Mednick,Adriane Musgrave,Denise Simmons,Marc McGovern,Nicola Williams,Timothy Toomey
"000701-00-00200000967583, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Sukia Akiba,Derek Kopon,Denise Simmons,Dennis Carlone,Craig Kelley,Sumbul Siddiqui,Alanna Mallon,Adriane Musgrave
"000701-00-00540000117292, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,,,,,,,Timothy Toomey,Charles Franklin,,,,,,
"000701-00-00540000450307, 1",1,7,7-1,False,Jivan Sobrinho-Wheeler,Derek Kopon,Ilan Levy,Craig Kelley,Charles Franklin,Dennis Carlone,Burhan Azeem,John Pitkin,Adriane Musgrave,Patricia Nolan,Sukia Akiba,Alanna Mallon,Risa Mednick,Jeffery McNary,Marc McGovern
"000103-00-00030000030277, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,Derek Kopon,Charles Franklin,Burhan Azeem,Sukia Akiba,Timothy Toomey,John Pitkin,Nicola Williams,Dennis Carlone,Quinton Zondervan,Adriane Musgrave,Patricia Nolan,Sumbul Siddiqui,Marc McGovern,Alanna Mallon
"000103-00-00030000038575, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Sukia Akiba,Burhan Azeem,Sumbul Siddiqui,Denise Simmons,Nicola Williams,Charles Franklin,Alanna Mallon,
"000103-00-00030000052712, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Ben Simon,Nicola Williams,Dennis Carlone,Charles Franklin,Sumbul Siddiqui,,,
"000103-00-00030000059347, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,Risa Mednick,,,,,,Burhan Azeem,Adriane Musgrave,Charles Franklin,Sumbul Siddiqui,Quinton Zondervan,Ilan Levy,Sukia Akiba,Jeffery McNary
"000103-00-00030000067143, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Alanna Mallon,Adriane Musgrave,Sumbul Siddiqui,Denise Simmons,Risa Mednick,Marc McGovern,Burhan Azeem,Timothy Toomey
"000103-00-00030000073333, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Risa Mednick,,,,,,,
"000103-00-00030000081275, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Sumbul Siddiqui,,,,,,,
"000103-00-00030000086693, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Timothy Toomey,Denise Simmons,Burhan Azeem,Alanna Mallon,Marc McGovern,Risa Mednick,Adriane Musgrave,Sumbul Siddiqui
"000103-00-00030000156099, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Quinton Zondervan,Dennis Carlone,Charles Franklin,Risa Mednick,Nicola Williams,Ben Simon,,
"000103-00-00030000180463, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,Charles Franklin,,,,,,Burhan Azeem,Adriane Musgrave,Jeffery McNary,Alanna Mallon,Sumbul Siddiqui,Denise Simmons,Timothy Toomey,Risa Mednick
"000103-00-00030000219726, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,Dennis Carlone,John Pitkin,Quinton Zondervan,Derek Kopon,Craig Kelley,,Burhan Azeem,Sukia Akiba,Charles Franklin,Sumbul Siddiqui,Marc McGovern,Alanna Mallon,Adriane Musgrave,Timothy Toomey
"000103-00-00030000226285, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Sumbul Siddiqui,Marc McGovern,Denise Simmons,,,,,
"000103-00-00030000321693, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Risa Mednick,Ilan Levy,,,,,,
"000103-00-00030000352473, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Sukia Akiba,Burhan Azeem,Ben Simon,,,,,
"000103-00-00030000379899, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Ben Simon,Alanna Mallon,Sumbul Siddiqui,,,,,
"000103-00-00030000392432, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,Timothy Toomey,Patricia Nolan,Jeffery McNary,Gregg Moree,John Pitkin,Nicola Williams,Alanna Mallon,Denise Simmons,Sumbul Siddiqui,Risa Mednick,Adriane Musgrave,Ben Simon,Marc McGovern,Burhan Azeem
"000103-00-00030000409175, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Alanna Mallon,Sumbul Siddiqui,Burhan Azeem,Adriane Musgrave,Marc McGovern,Denise Simmons,Timothy Toomey,Risa Mednick
"000103-00-00030000426202, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Burhan Azeem,,,,,,,
"000103-00-00030000440057, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,Alanna Mallon,Jeffery McNary,Ilan Levy,,,,Ben Simon,Charles Franklin,Risa Mednick,Derek Kopon,Sumbul Siddiqui,John Pitkin,Dennis Carlone,Quinton Zondervan
"000103-00-00030000460499, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Ben Simon,Denise Simmons,Timothy Toomey,,,,,
"000103-00-00030000465715, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Marc McGovern,,,,,,,
"000103-00-00030000468735, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,Dennis Carlone,Nicola Williams,Charles Franklin,,,,Sumbul Siddiqui,Alanna Mallon,Marc McGovern,Adriane Musgrave,Risa Mednick,Burhan Azeem,Denise Simmons,Ben Simon
"000103-00-00030000471004, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Ben Simon,Charles Franklin,Dennis Carlone,Quinton Zondervan,Alanna Mallon,Risa Mednick,Patricia Nolan,Nicola Williams
"000103-00-00030000512370, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,Nicola Williams,Ben Simon,,,,,Sumbul Siddiqui,Timothy Toomey,Quinton Zondervan,Burhan Azeem,Denise Simmons,Dennis Carlone,Craig Kelley,Patricia Nolan
"000103-00-00030000563379, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,Denise Simmons,Burhan Azeem,Nicola Williams,Risa Mednick,Patricia Nolan,Ilan Levy,Sukia Akiba,Timothy Toomey,Derek Kopon,Alanna Mallon,Quinton Zondervan,Charles Franklin,Adriane Musgrave,Sumbul Siddiqui
"000103-00-00030000575026, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Adriane Musgrave,Burhan Azeem,Marc McGovern,Sumbul Siddiqui,,,,
"000103-00-00030000577662, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Adriane Musgrave,Marc McGovern,Burhan Azeem,Alanna Mallon,Sumbul Siddiqui,Risa Mednick,,
"000103-00-00030000607719, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Burhan Azeem,Marc McGovern,Charles Franklin,Adriane Musgrave,Sumbul Siddiqui,Alanna Mallon,Nicola Williams,Quinton Zondervan
"000103-00-00030000610818, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Timothy Toomey,Burhan Azeem,Alanna Mallon,Sumbul Siddiqui,,,,
"000103-00-00030000617962, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Sumbul Siddiqui,Alanna Mallon,Craig Kelley,Quinton Zondervan,Jeffery McNary,Adriane Musgrave,,
"000103-00-00030000618097, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Ben Simon,Charles Franklin,Nicola Williams,Patricia Nolan,Sumbul Siddiqui,Burhan Azeem,,
"000103-00-00030000651158, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Nicola Williams,Patricia Nolan,Quinton Zondervan,Jeffery McNary,Ilan Levy,Derek Kopon,John Pitkin,Ben Simon
"000103-00-00030000666118, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Timothy Toomey,,,,,,,
"000103-00-00030000702535, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,Alanna Mallon,,,,,,Denise Simmons,Sukia Akiba,Quinton Zondervan,Dennis Carlone,Craig Kelley,Sumbul Siddiqui,Marc McGovern,Timothy Toomey
"000103-00-00030000722118, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Ben Simon,Dennis Carlone,Nicola Williams,Sukia Akiba,,,,
"000103-00-00030000749867, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Marc McGovern,Ben Simon,Charles Franklin,Quinton Zondervan,Sumbul Siddiqui,Denise Simmons,Burhan Azeem,Derek Kopon
"000103-00-00030000782059, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,Craig Kelley,Patricia Nolan,Marc McGovern,Nicola Williams,Jeffery McNary,Burhan Azeem,Sukia Akiba,Sumbul Siddiqui,Denise Simmons,Charles Franklin,Quinton Zondervan,Timothy Toomey,Dennis Carlone,Alanna Mallon
"000103-00-00030000798865, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Sumbul Siddiqui,Marc McGovern,Alanna Mallon,Burhan Azeem,Adriane Musgrave,Denise Simmons,Timothy Toomey,Risa Mednick
"000103-00-00030000827651, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,Ben Simon,,,,,,Sumbul Siddiqui,Alanna Mallon,Burhan Azeem,Risa Mednick,Adriane Musgrave,Marc McGovern,Denise Simmons,Timothy Toomey
"000103-00-00030000852811, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,Craig Kelley,Sumbul Siddiqui,,,,,Timothy Toomey,Sukia Akiba,Alanna Mallon,Derek Kopon,Adriane Musgrave,Charles Franklin,Quinton Zondervan,Denise Simmons
"000103-00-00030000868490, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Burhan Azeem,Sumbul Siddiqui,Risa Mednick,Adriane Musgrave,Alanna Mallon,Denise Simmons,Marc McGovern,Timothy Toomey
"000103-00-00030000887368, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Charles Franklin,Burhan Azeem,Adriane Musgrave,Quinton Zondervan,,,,
"000103-00-00030000917407, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Timothy Toomey,Ilan Levy,Craig Kelley,Marc McGovern,Dennis Carlone,Quinton Zondervan,Denise Simmons,Sumbul Siddiqui
"000103-00-00030000930664, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Marc McGovern,Adriane Musgrave,Burhan Azeem,Sumbul Siddiqui,Alanna Mallon,Risa Mednick,,
"000103-00-00030000933511, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,Risa Mednick,Denise Simmons,Timothy Toomey,,,,Adriane Musgrave,Alanna Mallon,Marc McGovern,Sumbul Siddiqui,Dennis Carlone,Quinton Zondervan,Burhan Azeem,Gregg Moree
"000103-00-00030000954537, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,Craig Kelley,John Pitkin,Charles Franklin,Denise Simmons,,,Burhan Azeem,Dennis Carlone,Risa Mednick,Timothy Toomey,Quinton Zondervan,Ben Simon,Derek Kopon,Patricia Nolan
"000103-00-00030000993996, 1",3,1,1-3,False,Jivan Sobrinho-Wheeler,,,,,,,Adriane Musgrave,Dennis Carlone,,,,,,
"000503-00-00160000010402, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Ben Simon,Nicola Williams,Adriane Musgrave,Alanna Mallon,Risa Mednick,Burhan Azeem,,
"000503-00-00160000030907, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Denise Simmons,,,,,,,
"000503-00-00160000033570, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Burhan Azeem,Adriane Musgrave,Sumbul Siddiqui,Sukia Akiba,,,,
"000503-00-00160000038092, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Sumbul Siddiqui,Denise Simmons,Risa Mednick,Burhan Azeem,Alanna Mallon,Marc McGovern,Adriane Musgrave,Timothy Toomey
"000503-00-00160000127224, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Quinton Zondervan,Burhan Azeem,Sumbul Siddiqui,Patricia Nolan,,,,
"000503-00-00160000138730, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Sumbul Siddiqui,Denise Simmons,Risa Mednick,Dennis Carlone,Quinton Zondervan,,,
"000503-00-00160000245021, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Sumbul Siddiqui,Marc McGovern,Burhan Azeem,Nicola Williams,Denise Simmons,Ben Simon,Charles Franklin,Quinton Zondervan
"000503-00-00160000278672, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Adriane Musgrave,Sumbul Siddiqui,Denise Simmons,Quinton Zondervan,Dennis Carlone,Marc McGovern,Alanna Mallon,Charles Franklin
"000503-00-00160000335676, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Adriane Musgrave,Charles Franklin,Risa Mednick,Sumbul Siddiqui,Burhan Azeem,Alanna Mallon,Marc McGovern,Quinton Zondervan
"000503-00-00160000346708, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Patricia Nolan,Alanna Mallon,Adriane Musgrave,Craig Kelley,,,,
"000503-00-00160000349285, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Sumbul Siddiqui,Adriane Musgrave,Patricia Nolan,Charles Franklin,Ben Simon,Quinton Zondervan,Nicola Williams,Dennis Carlone
"000503-00-00160000397465, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Quinton Zondervan,,,,,,,
"000503-00-00160000398200, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Quinton Zondervan,Dennis Carlone,Patricia Nolan,Sumbul Siddiqui,Ben Simon,Derek Kopon,Marc McGovern,Charles Franklin
"000503-00-00160000446854, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Quinton Zondervan,Sumbul Siddiqui,Nicola Williams,Patricia Nolan,Marc McGovern,Craig Kelley,Denise Simmons,
"000503-00-00160000460710, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Dennis Carlone,Marc McGovern,Ben Simon,,,,,
"000503-00-00160000589555, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Burhan Azeem,Risa Mednick,Adriane Musgrave,Denise Simmons,Sumbul Siddiqui,Nicola Williams,Quinton Zondervan,
"000503-00-00160000600667, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Adriane Musgrave,Burhan Azeem,Sumbul Siddiqui,Alanna Mallon,,,,
"000503-00-00160000601189, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Risa Mednick,Marc McGovern,Alanna Mallon,Burhan Azeem,Adriane Musgrave,Sumbul Siddiqui,Denise Simmons,Timothy Toomey
"000503-00-00160000603519, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Ben Simon,Marc McGovern,Derek Kopon,Dennis Carlone,Sumbul Siddiqui,Quinton Zondervan,Adriane Musgrave,Nicola Williams
"000503-00-00160000614946, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Adriane Musgrave,Risa Mednick,Burhan Azeem,Sumbul Siddiqui,Alanna Mallon,Denise Simmons,Timothy Toomey,Marc McGovern
"000503-00-00160000619076, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Ben Simon,Quinton Zondervan,Charles Franklin,,,,,
"000503-00-00160000714997, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Sumbul Siddiqui,Marc McGovern,Burhan Azeem,Risa Mednick,Alanna Mallon,Denise Simmons,Adriane Musgrave,Timothy Toomey
"000503-00-00160000721862, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Nicola Williams,Ben Simon,Quinton Zondervan,Patricia Nolan,Dennis Carlone,Charles Franklin,,
"000503-00-00160000804752, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Adriane Musgrave,Alanna Mallon,Sumbul Siddiqui,Marc McGovern,Denise Simmons,,,
"000503-00-00160000839551, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Sumbul Siddiqui,Marc McGovern,Ben Simon,Alanna Mallon,Ilan Levy,Denise Simmons,Quinton Zondervan,
"000503-00-00160000852365, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Charles Franklin,Sukia Akiba,Derek Kopon,Risa Mednick,Craig Kelley,Burhan Azeem,,
"000503-00-00160000881496, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Marc McGovern,Alanna Mallon,Sumbul Siddiqui,Burhan Azeem,Denise Simmons,Risa Mednick,Timothy Toomey,Adriane Musgrave
"000503-00-00160000918384, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Adriane Musgrave,Burhan Azeem,Sumbul Siddiqui,Alanna Mallon,Denise Simmons,Marc McGovern,Timothy Toomey,Risa Mednick
"000503-00-00160000925111, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Quinton Zondervan,Dennis Carlone,Marc McGovern,Sumbul Siddiqui,Adriane Musgrave,Burhan Azeem,Alanna Mallon,
"000503-00-00160000947780, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,,,,,,,Ben Simon,Charles Franklin,Quinton Zondervan,Sumbul Siddiqui,,,,
"000503-00-00160000952054, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,Risa Mednick,Patricia Nolan,John Pitkin,Ben Simon,Quinton Zondervan,Jeffery McNary,Derek Kopon,Alanna Mallon,Burhan Azeem,Marc McGovern,Timothy Toomey,Denise Simmons,Sumbul Siddiqui,Adriane Musgrave
"000503-00-00160000977418, 1",3,5,5-3,False,Jivan Sobrinho-Wheeler,Burhan Azeem,,,,,,Alanna Mallon,Marc McGovern,Adriane Musgrave,Sumbul Siddiqui,Denise Simmons,Timothy Toomey,Ben Simon,Risa Mednick
