id,name,party_name,council_id,council_name,election,cand_ward_id,map_ward_id,ward_name,contested,elected,status,occurred_on_count,first_prefs,transfers02,total_votes02,transfers03,total_votes03,transfers04,total_votes04,transfers05,total_votes05,transfers06,total_votes06,transfers07,total_votes07,transfers08,total_votes08,transfers09,total_votes09,transfers10,total_votes10,transfers11,total_votes11,transfers12,total_votes12,transfers13,total_votes13,electorate,total_poll,valid_poll,rejected,quota,seats,candidates
21052,"Blair Allan","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13002955,S13002955,"Kirkcaldy Central",1,1,Elected,7,1005,5,1010,37,1047,17,1064,5.26678,1069.26678,1.68482,1070.9516,729.36122,1800.31,,,,,,,,,,,,,11394,4670,4564,106,1142,3,7
21191,"Alistair Cameron","Labour Party",fife,Fife,local.fife.2022-05-05,gss-S13002955,S13002955,"Kirkcaldy Central",1,1,Elected,4,984,20,1004,26,1030,156,1186.00,-44,1142,0,1142,0,1142,,,,,,,,,,,,,11394,4670,4564,106,1142,3,7
21193,"Judy Hamilton","Labour Party",fife,Fife,local.fife.2022-05-05,gss-S13002955,S13002955,"Kirkcaldy Central",1,1,Elected,4,915,23,938,39,977,181,1158.00,0,1158,-16,1142,0,1142,,,,,,,,,,,,,11394,4670,4564,106,1142,3,7
21194,"Zoe Hisbent","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13002955,S13002955,"Kirkcaldy Central",1,0,Excluded,6,723,2,725,75,800,9,809,4.0799,813.0799,2.47199,815.55189,-815.55189,0,,,,,,,,,,,,,11394,4670,4564,106,1142,3,7
85908,"Graham Duncan","Conservative and Unionist Party",fife,Fife,local.fife.2022-05-05,gss-S13002955,S13002955,"Kirkcaldy Central",1,0,Excluded,3,619,23,642,10,652,-652,0,0,0,0,0,0,0,,,,,,,,,,,,,11394,4670,4564,106,1142,3,7
85909,"Tao Jack Alexander Ruaridh MacLeod","Scottish Green Party",fife,Fife,local.fife.2022-05-05,gss-S13002955,S13002955,"Kirkcaldy Central",1,0,Excluded,2,203,21,224,-224,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,11394,4670,4564,106,1142,3,7
8111,"Cara Hilton","Labour Party",fife,Fife,local.fife.2022-05-05,gss-S13002948,S13002948,"Dunfermline South",1,1,Elected,6,1505,3,1508,5,1513,37,1550,8.45894,1558.45894,235.61272,1794.07,-235.07166,1559,0,1559,0,1559,,,,,,,,,17563,7885,7793,92,1559,4,10
9259,"James Calder","Liberal Democrats",fife,Fife,local.fife.2022-05-05,gss-S13002948,S13002948,"Dunfermline South",1,1,Elected,4,1523,5,1528,14,1542,44,1586.00,-27,1559,0,1559,0,1559,0,1559,0,1559,,,,,,,,,17563,7885,7793,92,1559,4,10
20808,"David Ross","Conservative and Unionist Party",fife,Fife,local.fife.2022-05-05,gss-S13002948,S13002948,"Dunfermline South",1,0,Excluded,8,825,1,826,20,846,9,855,5.63362,860.63362,18.23828,878.8719,38.87167,917.74357,90.20732,1007.95089,-1007.95089,0,,,,,,,,,17563,7885,7793,92,1559,4,10
21142,"Ross Paterson","Labour Party",fife,Fife,local.fife.2022-05-05,gss-S13002948,S13002948,"Dunfermline South",1,0,Excluded,5,304,4,308,10,318,9,327,1.48074,328.48074,-328.48074,0,0,0,0,0,0,0,,,,,,,,,17563,7885,7793,92,1559,4,10
74539,"Paul Lynch","Scottish Family Party",fife,Fife,local.fife.2022-05-05,gss-S13002948,S13002948,"Dunfermline South",1,0,Excluded,2,105,7,112,-112,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,17563,7885,7793,92,1559,4,10
85876,"Naz Anis-Miah","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13002948,S13002948,"Dunfermline South",1,1,Elected,9,1292,16,1308,6,1314,68,1382,1.37862,1383.37862,7.0851,1390.46372,18.92709,1409.39081,124.68105,1534.07186,34.86551,1568.94,,,,,,,,,17563,7885,7793,92,1559,4,10
85877,"Lynn Ballantyne Wardlaw","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13002948,S13002948,"Dunfermline South",1,1,Elected,9,1316,24,1340,4,1344,64,1408,1.99134,1409.99134,15.10212,1425.09346,21.81845,1446.91191,96.8224,1543.73431,58.20374,1601.94,,,,,,,,,17563,7885,7793,92,1559,4,10
85878,"Tom Freeman","Scottish Green Party",fife,Fife,local.fife.2022-05-05,gss-S13002948,S13002948,"Dunfermline South",1,0,Excluded,3,279,9,288,7,295,-295,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,17563,7885,7793,92,1559,4,10
85880,"Rob Thompson","Alba Party",fife,Fife,local.fife.2022-05-05,gss-S13002948,S13002948,"Dunfermline South",1,0,Excluded,1,103,-103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,17563,7885,7793,92,1559,4,10
86405,"Martin John Willcocks",Independent,fife,Fife,local.fife.2022-05-05,gss-S13002948,S13002948,"Dunfermline South",1,0,Excluded,7,541,23,564,16,580,31,611,2.41684,613.41684,6.06808,619.48492,22.35368,641.8386,-641.8386,0,0,0,,,,,,,,,17563,7885,7793,92,1559,4,10
9254,"Donald Marshall Adey",Independent,fife,Fife,local.fife.2022-05-05,gss-S13002964,S13002964,Cupar,1,0,Excluded,4,33,4.12216,37.12216,0.5982,37.72036,13.2991,51.01946,-51.01946,0,0,0,,,,,,,,,,,,,,,11439,6151,6095,56,1524,3,9
20806,"Tony Miklinski","Conservative and Unionist Party",fife,Fife,local.fife.2022-05-05,gss-S13002964,S13002964,Cupar,1,0,"Not elected",,698,68.01564,766.01564,0.44865,766.46429,3.61879,770.08308,4.32435,774.40743,16.35426,790.76169,,,,,,,,,,,,,,,11439,6151,6095,56,1524,3,9
22614,"Margaret Kennedy","Liberal Democrats",fife,Fife,local.fife.2022-05-05,gss-S13002964,S13002964,Cupar,1,1,Elected,1,2160,-636,1524,0,1524,0,1524,0,1524,0,1524,,,,,,,,,,,,,,,11439,6151,6095,56,1524,3,9
71947,"Wendy Haynes","Labour Party",fife,Fife,local.fife.2022-05-05,gss-S13002964,S13002964,Cupar,1,0,"Not elected",,206,28.85512,234.85512,3.91821,238.77333,3.61879,242.39212,3.41408,245.8062,4.97305,250.77925,,,,,,,,,,,,,,,11439,6151,6095,56,1524,3,9
74270,"Stefan Hoggan-Radu","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13002964,S13002964,Cupar,1,1,Elected,1,1571,0,1571,-47,1524,0,1524,0,1524,0,1524,,,,,,,,,,,,,,,11439,6151,6095,56,1524,3,9
85848,"Sylvia Mary Brown","Scottish Family Party",fife,Fife,local.fife.2022-05-05,gss-S13002964,S13002964,Cupar,1,0,Excluded,5,66,3.23884,69.23884,0.80757,70.04641,1.08973,71.13614,9.76834,80.90448,-80.90448,0,,,,,,,,,,,,,,,11439,6151,6095,56,1524,3,9
85849,"John Andrew Caffrey","Liberal Democrats",fife,Fife,local.fife.2022-05-05,gss-S13002964,S13002964,Cupar,1,1,Elected,6,1036,459.03196,1495.03196,6.75966,1501.79162,1.79655,1503.58817,10.20767,1513.79584,23.97305,1537.77,,,,,,,,,,,,,,,11439,6151,6095,56,1524,3,9
85850,"Robert Jonathan Hughes-Jones","Scottish Green Party",fife,Fife,local.fife.2022-05-05,gss-S13002964,S13002964,Cupar,1,0,"Not elected",,296,31.21064,327.21064,24.2271,351.43774,9.70852,361.14626,10.76834,371.9146,5.50381,377.41841,,,,,,,,,,,,,,,11439,6151,6095,56,1524,3,9
85851,"Gordon Cairncross Pay",Independent,fife,Fife,local.fife.2022-05-05,gss-S13002964,S13002964,Cupar,1,0,Excluded,3,29,3.82772,32.82772,0.74775,33.57547,-33.57547,0,0,0,0,0,,,,,,,,,,,,,,,11439,6151,6095,56,1524,3,9
15308,"Altany Craik","Labour Party",fife,Fife,local.fife.2022-05-05,gss-S13003129,S13003129,"Glenrothes West and Kinglassie",1,1,Elected,1,1491,0,1491,-343,1148,0,1148,0,1148,,,,,,,,,,,,,,,,,12068,4691,4588,103,1148,3,6
20961,"Julie Ford","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13003129,S13003129,"Glenrothes West and Kinglassie",1,1,Elected,1,1740,-592,1148,0,1148,0,1148,0,1148,,,,,,,,,,,,,,,,,12068,4691,4588,103,1148,3,6
20962,"Craig Walker","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13003129,S13003129,"Glenrothes West and Kinglassie",1,1,Elected,5,533,526.66056,1059.66056,44.62776,1104.28832,33.9533,1138.24162,48.7047,1186.95,,,,,,,,,,,,,,,,,12068,4691,4588,103,1148,3,6
21205,"David Croll","Conservative and Unionist Party",fife,Fife,local.fife.2022-05-05,gss-S13003129,S13003129,"Glenrothes West and Kinglassie",1,0,"Not elected",,531,6.46418,537.46418,76.14324,613.60742,26.1022,639.70962,105.31728,745.0269,,,,,,,,,,,,,,,,,12068,4691,4588,103,1148,3,6
21220,"Ian Robertson",Independent,fife,Fife,local.fife.2022-05-05,gss-S13003129,S13003129,"Glenrothes West and Kinglassie",1,0,Excluded,3,119,9.86638,128.86638,34.73604,163.60242,-163.60242,0,0,0,,,,,,,,,,,,,,,,,12068,4691,4588,103,1148,3,6
85893,"Keith William Smith","Liberal Democrats",fife,Fife,local.fife.2022-05-05,gss-S13003129,S13003129,"Glenrothes West and Kinglassie",1,0,Excluded,4,174,8.16528,182.16528,92.93616,275.10144,52.47316,327.5746,-327.5746,0,,,,,,,,,,,,,,,,,12068,4691,4588,103,1148,3,6
15309,"Mary Bain-Lockhart","Labour Party",fife,Fife,local.fife.2022-05-05,gss-S13003130,S13003130,"Lochgelly, Cardenden and Benarty",1,1,Elected,1,1230,-240,990,0,990,,,,,,,,,,,,,,,,,,,,,14192,5072,4947,125,990,4,8
21164,"Linda Erskine","Labour Party",fife,Fife,local.fife.2022-05-05,gss-S13003130,S13003130,"Lochgelly, Cardenden and Benarty",1,1,Elected,2,925,190.242,1115.24,0,1115.242,,,,,,,,,,,,,,,,,,,,,14192,5072,4947,125,990,4,8
21166,"Rosemary Liewald","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13003130,S13003130,"Lochgelly, Cardenden and Benarty",1,1,Elected,1,1173,0,1173,-183,990,,,,,,,,,,,,,,,,,,,,,14192,5072,4947,125,990,4,8
21167,"Lea McLelland","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13003130,S13003130,"Lochgelly, Cardenden and Benarty",1,1,Elected,3,965,18.34128,983.34128,160.06626,1143.41,,,,,,,,,,,,,,,,,,,,,14192,5072,4947,125,990,4,8
70783,"Margaret Fairgrieve","Conservative and Unionist Party",fife,Fife,local.fife.2022-05-05,gss-S13003130,S13003130,"Lochgelly, Cardenden and Benarty",1,0,"Not elected",,379,6.04872,385.04872,0.78005,385.82877,,,,,,,,,,,,,,,,,,,,,14192,5072,4947,125,990,4,8
74536,"Anil Alexander","Scottish Family Party",fife,Fife,local.fife.2022-05-05,gss-S13003130,S13003130,"Lochgelly, Cardenden and Benarty",1,0,"Not elected",,72,1.9512,73.9512,1.24808,75.19928,,,,,,,,,,,,,,,,,,,,,14192,5072,4947,125,990,4,8
85924,"Russel McPhate","Liberal Democrats",fife,Fife,local.fife.2022-05-05,gss-S13003130,S13003130,"Lochgelly, Cardenden and Benarty",1,0,"Not elected",,88,6.24384,94.24384,1.09207,95.33591,,,,,,,,,,,,,,,,,,,,,14192,5072,4947,125,990,4,8
85952,"Danny Oswald","Scottish Green Party",fife,Fife,local.fife.2022-05-05,gss-S13003130,S13003130,"Lochgelly, Cardenden and Benarty",1,0,"Not elected",,115,2.14632,117.14632,9.3606,126.50692,,,,,,,,,,,,,,,,,,,,,14192,5072,4947,125,990,4,8
15352,"Alycia Hayes","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13002963,S13002963,"East Neuk and Landward",1,1,Elected,1,1345,0,1345,-5,1340,0,1340,0,1340,0,1340,0,1340,,,,,,,,,,,,,10467,5414,5356,58,1340,3,8
20809,"Linda Holt",Independent,fife,Fife,local.fife.2022-05-05,gss-S13002963,S13002963,"East Neuk and Landward",1,0,Excluded,6,404,13.2828,417.2828,0.34874,417.63154,37.94117,455.57271,14.24364,469.81635,46.87683,516.69318,-516.69318,0,,,,,,,,,,,,,10467,5414,5356,58,1340,3,8
22623,"John Docherty",Independent,fife,Fife,local.fife.2022-05-05,gss-S13002963,S13002963,"East Neuk and Landward",1,0,Excluded,3,80,4.64898,84.64898,0.26341,84.91239,-84.91239,0,0,0,0,0,0,0,,,,,,,,,,,,,10467,5414,5356,58,1340,3,8
85881,"Fiona Corps","Liberal Democrats",fife,Fife,local.fife.2022-05-05,gss-S13002963,S13002963,"East Neuk and Landward",1,1,Elected,1,1721,-381,1340,0,1340,0,1340,0,1340,0,1340,0,1340,,,,,,,,,,,,,10467,5414,5356,58,1340,3,8
85882,"Sean Frazer Dillon","Liberal Democrats",fife,Fife,local.fife.2022-05-05,gss-S13002963,S13002963,"East Neuk and Landward",1,1,Elected,7,679,319.67272,998.67272,0.51198,999.1847,16.01468,1015.19938,48.04436,1063.24374,140.5115,1203.75524,221.55024,1425.31,,,,,,,,,,,,,10467,5414,5356,58,1340,3,8
85883,"Stuart Irwin","Labour Party",fife,Fife,local.fife.2022-05-05,gss-S13002963,S13002963,"East Neuk and Landward",1,0,Excluded,4,139,4.4276,143.4276,0.35245,143.78005,2.23251,146.01256,-146.01256,0,0,0,0,0,,,,,,,,,,,,,10467,5414,5356,58,1340,3,8
85884,"Debbie MacCallum","Conservative and Unionist Party",fife,Fife,local.fife.2022-05-05,gss-S13002963,S13002963,"East Neuk and Landward",1,0,"Not elected",,707,17.7104,724.7104,0.05565,724.76605,6.22509,730.99114,13.23251,744.22365,4.24735,748.471,99.57563,848.04663,,,,,,,,,,,,,10467,5414,5356,58,1340,3,8
85885,"David Stutchfield","Scottish Green Party",fife,Fife,local.fife.2022-05-05,gss-S13002963,S13002963,"East Neuk and Landward",1,0,Excluded,5,281,9.9621,290.9621,2.54135,293.50345,10.31042,303.81387,35.82738,339.64125,-339.64125,0,0,0,,,,,,,,,,,,,10467,5414,5356,58,1340,3,8
19424,"Michael Collie","Scottish Green Party",fife,Fife,local.fife.2022-05-05,gss-S13002954,S13002954,"Kirkcaldy North",1,0,Excluded,5,204,8.4975,212.4975,14.40075,226.89825,4.28325,231.1815,22.8862,254.0677,-254.0677,0,0,0,0,0,,,,,,,,,,,12519,5269,5169,100,1293,3,8
20960,"Carol Lindsay","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13002954,S13002954,"Kirkcaldy North",1,1,Elected,1,1661,0,1661,-368,1293,0,1293,0,1293,0,1293,0,1293,0,1293,,,,,,,,,,,12519,5269,5169,100,1293,3,8
21181,"James Leslie","Conservative and Unionist Party",fife,Fife,local.fife.2022-05-05,gss-S13002954,S13002954,"Kirkcaldy North",1,1,Elected,8,789,23.50975,812.50975,1.3293,813.83905,15,828.83905,10,838.83905,16.22155,855.0606,174.8738,1029.9344,157.9453,1187.88,,,,,,,,,,,12519,5269,5169,100,1293,3,8
21182,"David Ross","Labour Party",fife,Fife,local.fife.2022-05-05,gss-S13002954,S13002954,"Kirkcaldy North",1,1,Elected,1,1804,-511,1293,0,1293,0,1293,0,1293,0,1293,0,1293,0,1293,,,,,,,,,,,12519,5269,5169,100,1293,3,8
22612,"Ryan Smart","Labour Party",fife,Fife,local.fife.2022-05-05,gss-S13002954,S13002954,"Kirkcaldy North",1,0,Excluded,6,213,428.274,641.274,11.0775,652.3515,8.78805,661.13955,11.5048,672.64435,58.3469,730.99125,-730.99125,0,0,0,,,,,,,,,,,12519,5269,5169,100,1293,3,8
74651,"Gerald Haddrell","UK Independence Party (UKIP)",fife,Fife,local.fife.2022-05-05,gss-S13002954,S13002954,"Kirkcaldy North",1,0,Excluded,3,45,1.133,46.133,0.4431,46.5761,-46.5761,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12519,5269,5169,100,1293,3,8
84934,"Sally Walsh","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13002954,S13002954,"Kirkcaldy North",1,0,Excluded,7,352,8.21425,360.21425,309.7269,669.94115,3,672.94115,37.32325,710.2644,111.04105,821.30545,115.142,936.44745,-936.44745,0,,,,,,,,,,,12519,5269,5169,100,1293,3,8
85914,"Craig Dempsey","Alba Party",fife,Fife,local.fife.2022-05-05,gss-S13002954,S13002954,"Kirkcaldy North",1,0,Excluded,4,101,0.84975,101.84975,6.86805,108.7178,3.28325,112.00105,-112.00105,0,0,0,0,0,0,0,,,,,,,,,,,12519,5269,5169,100,1293,3,8
20569,"Jerome van Leeuwen","Scottish Green Party",fife,Fife,local.fife.2022-05-05,gss-S13002966,S13002966,"Buckhaven, Methil and Wemyss Villages",1,0,"Not elected",,113,10.98537,123.98537,69.60967,193.59504,3.07836,196.6734,,,,,,,,,,,,,,,,,,,13540,5241,5105,136,1022,4,8
20859,"John O'Brien","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13002966,S13002966,"Buckhaven, Methil and Wemyss Villages",1,1,Elected,2,890,417.44406,1307.44,-285.44406,1022,0,1022,,,,,,,,,,,,,,,,,,,13540,5241,5105,136,1022,4,8
20860,"Ken Caldwell","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13002966,S13002966,"Buckhaven, Methil and Wemyss Villages",1,1,Elected,1,1532,-510,1022,0,1022,0,1022,,,,,,,,,,,,,,,,,,,13540,5241,5105,136,1022,4,8
21219,"Brian Mills","Conservative and Unionist Party",fife,Fife,local.fife.2022-05-05,gss-S13002966,S13002966,"Buckhaven, Methil and Wemyss Villages",1,0,"Not elected",,330,3.3289,333.3289,3.27387,336.60277,7.06212,343.66489,,,,,,,,,,,,,,,,,,,13540,5241,5105,136,1022,4,8
22601,"Thomas Adams","Labour Party",fife,Fife,local.fife.2022-05-05,gss-S13002966,S13002966,"Buckhaven, Methil and Wemyss Villages",1,1,Elected,4,809,29.29432,838.29432,43.64602,881.94034,170.93952,1052.88,,,,,,,,,,,,,,,,,,,13540,5241,5105,136,1022,4,8
22609,"David Graham","Labour Party",fife,Fife,local.fife.2022-05-05,gss-S13002966,S13002966,"Buckhaven, Methil and Wemyss Villages",1,1,Elected,1,1248,0,1248,0,1248,-226,1022,,,,,,,,,,,,,,,,,,,13540,5241,5105,136,1022,4,8
28182,"Celyn Jean Emlyn Ashworth","Liberal Democrats",fife,Fife,local.fife.2022-05-05,gss-S13002966,S13002966,"Buckhaven, Methil and Wemyss Villages",1,0,"Not elected",,117,2.33023,119.33023,8.00176,127.33199,3.07836,130.41035,,,,,,,,,,,,,,,,,,,13540,5241,5105,136,1022,4,8
85853,"Susan Blair","Alba Party",fife,Fife,local.fife.2022-05-05,gss-S13002966,S13002966,"Buckhaven, Methil and Wemyss Villages",1,0,"Not elected",,66,9.65381,75.65381,24.29534,99.94915,2.35404,102.30319,,,,,,,,,,,,,,,,,,,13540,5241,5105,136,1022,4,8
20570,"Mags Hall","Scottish Green Party",fife,Fife,local.fife.2022-05-05,gss-S13002946,S13002946,"Dunfermline North",1,0,Excluded,4,338,16.14492,354.14492,18.34541,372.49033,15.2231,387.71343,-387.71343,0,0,0,0,0,0,0,,,,,,,,,,,12503,5789,5710,79,1428,3,8
20755,"Gavin Ellis","Conservative and Unionist Party",fife,Fife,local.fife.2022-05-05,gss-S13002946,S13002946,"Dunfermline North",1,1,Elected,8,1017,32.04522,1049.04522,10.10079,1059.14601,25.2231,1084.36911,22.73386,1107.10297,1.31433,1108.4173,156.93959,1265.35689,209.43821,1474.80,,,,,,,,,,,12503,5789,5710,79,1428,3,8
85864,"Auxi Barrera","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13002946,S13002946,"Dunfermline North",1,1,Elected,5,1350,10.51866,1360.51866,5.10079,1365.61945,2.61155,1368.231,141.20158,1509.43,-81.43258,1428,0,1428,0,1428,,,,,,,,,,,12503,5789,5710,79,1428,3,8
85865,"Dave Edler","Trade Unionist and Socialist Coalition",fife,Fife,local.fife.2022-05-05,gss-S13002946,S13002946,"Dunfermline North",1,0,Excluded,2,53,13.20948,66.20948,-66.20948,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12503,5789,5710,79,1428,3,8
85866,"Caroline McIlwraith","Liberal Democrats",fife,Fife,local.fife.2022-05-05,gss-S13002946,S13002946,"Dunfermline North",1,0,Excluded,6,363,58.46418,421.46418,10.93544,432.39962,16.2231,448.62272,86.58322,535.20594,3.5576,538.76354,-538.76354,0,0,0,,,,,,,,,,,12503,5789,5710,79,1428,3,8
85867,"Craig Robert McIvor","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13002946,S13002946,"Dunfermline North",1,0,Excluded,7,882,14.31027,896.31027,1.48924,897.79951,5.73386,903.53337,70.10079,973.63416,68.98194,1042.6161,77.77374,1120.38984,-1120.38984,0,,,,,,,,,,,12503,5789,5710,79,1428,3,8
85868,"Gordon Pryde","Labour Party",fife,Fife,local.fife.2022-05-05,gss-S13002946,S13002946,"Dunfermline North",1,1,Elected,1,1627,-199,1428,0,1428,0,1428,0,1428,0,1428,0,1428,0,1428,,,,,,,,,,,12503,5789,5710,79,1428,3,8
85869,"Karen Margaret Smith","Scottish Family Party",fife,Fife,local.fife.2022-05-05,gss-S13002946,S13002946,"Dunfermline North",1,0,Excluded,3,80,6.60474,86.60474,6.59003,93.19477,-93.19477,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12503,5789,5710,79,1428,3,8
20571,"Fiona McOwan","Scottish Green Party",fife,Fife,local.fife.2022-05-05,gss-S13002949,S13002949,Rosyth,1,0,Excluded,5,250,4.93164,254.93164,4.04788,258.97952,9.19152,268.17104,22.09576,290.2668,-290.2668,0,0,0,0,0,0,0,,,,,,,,,11736,4930,4848,82,1213,3,9
21141,"Brian John Goodall","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13002949,S13002949,Rosyth,1,1,Elected,6,1085,3.39948,1088.39948,1,1089.39948,3.09576,1092.49524,47.2394,1139.73464,92.4788,1232.21,-19.21344,1213,0,1213,0,1213,,,,,,,,,11736,4930,4848,82,1213,3,9
21150,"Alastair Macintyre","Scottish Family Party",fife,Fife,local.fife.2022-05-05,gss-S13002949,S13002949,Rosyth,1,0,Excluded,3,69,1.9152,70.9152,6.04788,76.96308,-76.96308,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,11736,4930,4848,82,1213,3,9
21153,"Andrew Verrecchia","Labour Party",fife,Fife,local.fife.2022-05-05,gss-S13002949,S13002949,Rosyth,1,1,Elected,1,1274,-61,1213,0,1213,0,1213,0,1213,0,1213,0,1213,0,1213,0,1213,,,,,,,,,11736,4930,4848,82,1213,3,9
74550,"George Charles Morton","Scottish Libertarian Party",fife,Fife,local.fife.2022-05-05,gss-S13002949,S13002949,Rosyth,1,0,Excluded,2,23,0.67032,23.67032,-23.67032,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,11736,4930,4848,82,1213,3,9
85932,"Andy Jackson","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13002949,S13002949,Rosyth,1,1,Elected,9,826,3.73464,829.73464,1.14364,830.87828,2.09576,832.97404,50.28728,883.26132,72.67032,955.93164,17.03528,972.96692,59.15201,1032.11893,88.12557,1120.24,,,,,,,,,11736,4930,4848,82,1213,3,9
85933,"Teresa Martin Little","Liberal Democrats",fife,Fife,local.fife.2022-05-05,gss-S13002949,S13002949,Rosyth,1,0,Excluded,7,316,17.76348,333.76348,2.09576,335.85924,11.52668,347.38592,18.62244,366.00836,56.20248,422.21084,0.44466,422.6555,-422.6555,0,0,0,,,,,,,,,11736,4930,4848,82,1213,3,9
85934,"Stephen Lynas","Alba Party",fife,Fife,local.fife.2022-05-05,gss-S13002949,S13002949,Rosyth,1,0,Excluded,4,192,1.96308,193.96308,2,195.96308,7.2394,203.20248,-203.20248,0,0,0,0,0,0,0,0,0,,,,,,,,,11736,4930,4848,82,1213,3,9
85935,"Grant Thomson","Conservative and Unionist Party",fife,Fife,local.fife.2022-05-05,gss-S13002949,S13002949,Rosyth,1,0,Excluded,8,813,11.53908,824.53908,6.19152,830.7306,23.2394,853.97,17.04788,871.01788,13.19152,884.2094,0.26577,884.47517,122.20222,1006.67739,-1006.67739,0,,,,,,,,,11736,4930,4848,82,1213,3,9
20572,"David Hansen","Scottish Green Party",fife,Fife,local.fife.2022-05-05,gss-S13002956,S13002956,"Kirkcaldy East",1,0,Excluded,4,172,8.3699,180.3699,6,186.3699,24.95656,211.32646,-211.32646,0,0,0,0,0,0,0,,,,,,,,,,,11052,4125,3995,130,999,3,8
20958,"Rod Cavanagh","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13002956,S13002956,"Kirkcaldy East",1,1,Elected,5,924,20.08776,944.08776,6,950.08776,5,955.08776,56.1957,1011.28,-12.28346,999,0,999,0,999,,,,,,,,,,,11052,4125,3995,130,999,3,8
21198,"Ian John Cameron","Labour Party",fife,Fife,local.fife.2022-05-05,gss-S13002956,S13002956,"Kirkcaldy East",1,1,Elected,1,1313,-314,999,0,999,0,999,0,999,0,999,0,999,0,999,,,,,,,,,,,11052,4125,3995,130,999,3,8
21203,"Richard Watt","Conservative and Unionist Party",fife,Fife,local.fife.2022-05-05,gss-S13002956,S13002956,"Kirkcaldy East",1,0,Excluded,6,469,6.93506,475.93506,4.23914,480.1742,36.67398,516.84818,7.71742,524.5656,0.01794,524.58354,-524.58354,0,0,0,,,,,,,,,,,11052,4125,3995,130,999,3,8
84937,"Nicola Patrick","Scottish National Party (SNP)",fife,Fife,local.fife.2022-05-05,gss-S13002956,S13002956,"Kirkcaldy East",1,1,Elected,8,687,6.69592,693.69592,3,696.69592,5.47828,702.1742,69.95656,772.13076,10.51054,782.6413,10.95946,793.60076,138.33964,931.9404,,,,,,,,,,,11052,4125,3995,130,999,3,8
85910,"George MacDonald","Labour Party",fife,Fife,local.fife.2022-05-05,gss-S13002956,S13002956,"Kirkcaldy East",1,0,Excluded,7,273,237.22688,510.22688,2.47828,512.70516,26.5871,539.29226,39.10882,578.40108,0.69636,579.09744,195.82624,774.92368,-774.92368,0,,,,,,,,,,,11052,4125,3995,130,999,3,8
85911,"Walter Neilson",Sovereignty,fife,Fife,local.fife.2022-05-05,gss-S13002956,S13002956,"Kirkcaldy East",1,0,Excluded,2,41,2.3914,43.3914,-43.3914,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11052,4125,3995,130,999,3,8
